gvkey,iid,datadate,conm,cshoc,cshtrd,prccd,isin,fic,sic,Month,ILLIQ
8546,01W,20010928,PHILIPS ELECTRONICS (KON) NV,1275715000,17993330,21.3,NL0000009538,NLD,3600,200109,0.004696576
8546,01W,20011001,PHILIPS ELECTRONICS (KON) NV,1275715000,11569420,20.38,NL0000009538,NLD,3600,200110,0.003901863
8546,01W,20011002,PHILIPS ELECTRONICS (KON) NV,1275715000,19127230,20.8,NL0000009538,NLD,3600,200110,0.001055684
8546,01W,20011003,PHILIPS ELECTRONICS (KON) NV,1275715000,18800320,21.19,NL0000009538,NLD,3600,200110,0.000978968
8546,01W,20011004,PHILIPS ELECTRONICS (KON) NV,1275715000,36229180,23.37,NL0000009538,NLD,3600,200110,0.002574775
8546,01W,20011005,PHILIPS ELECTRONICS (KON) NV,1275715000,18581290,22.33,NL0000009538,NLD,3600,200110,0.002506506
8546,01W,20011008,PHILIPS ELECTRONICS (KON) NV,1275715000,18617170,22.85,NL0000009538,NLD,3600,200110,0.001222372
8546,01W,20011009,PHILIPS ELECTRONICS (KON) NV,1275715000,23205180,22.85,NL0000009538,NLD,3600,200110,0
8546,01W,20011010,PHILIPS ELECTRONICS (KON) NV,1275715000,16699150,23.63,NL0000009538,NLD,3600,200110,0.001976681
8546,01W,20011011,PHILIPS ELECTRONICS (KON) NV,1275715000,27493490,25.38,NL0000009538,NLD,3600,200110,0.002507937
8546,01W,20011012,PHILIPS ELECTRONICS (KON) NV,1275715000,31432190,25.2,NL0000009538,NLD,3600,200110,0.000227247
8546,01W,20011015,PHILIPS ELECTRONICS (KON) NV,1275715000,24582530,23.19,NL0000009538,NLD,3600,200110,0.00352589
8546,01W,20011016,PHILIPS ELECTRONICS (KON) NV,1275715000,33037140,24.35,NL0000009538,NLD,3600,200110,0.001441971
8546,01W,20011017,PHILIPS ELECTRONICS (KON) NV,1275715000,32766480,25.42,NL0000009538,NLD,3600,200110,0.001284631
8546,01W,20011018,PHILIPS ELECTRONICS (KON) NV,1275715000,38070380,24.56,NL0000009538,NLD,3600,200110,0.000919778
8546,01W,20011019,PHILIPS ELECTRONICS (KON) NV,1275715000,29451090,23.93,NL0000009538,NLD,3600,200110,0.000893916
8546,01W,20011022,PHILIPS ELECTRONICS (KON) NV,1275715000,13648490,24.4,NL0000009538,NLD,3600,200110,0.001411313
8546,01W,20011023,PHILIPS ELECTRONICS (KON) NV,1275715000,20756190,26,NL0000009538,NLD,3600,200110,0.002964825
8546,01W,20011024,PHILIPS ELECTRONICS (KON) NV,1275715000,26084370,25.26,NL0000009538,NLD,3600,200110,0.001123099
8546,01W,20011025,PHILIPS ELECTRONICS (KON) NV,1275715000,24224960,24.98,NL0000009538,NLD,3600,200110,0.000462703
8546,01W,20011026,PHILIPS ELECTRONICS (KON) NV,1275715000,19159650,26.7,NL0000009538,NLD,3600,200110,0.003362247
8546,01W,20011029,PHILIPS ELECTRONICS (KON) NV,1275715000,5104942,25.89,NL0000009538,NLD,3600,200110,0.006128612
8546,01W,20011030,PHILIPS ELECTRONICS (KON) NV,1275715000,8368821,24.25,NL0000009538,NLD,3600,200110,0.008081051
8546,01W,20011031,PHILIPS ELECTRONICS (KON) NV,1275715000,9162764,25.24,NL0000009538,NLD,3600,200110,0.004280745
8546,01W,20011101,PHILIPS ELECTRONICS (KON) NV,1275715000,6027674,25.99,NL0000009538,NLD,3600,200111,0.004787461
8546,01W,20011102,PHILIPS ELECTRONICS (KON) NV,1275715000,7453222,26.63,NL0000009538,NLD,3600,200111,0.003224518
8546,01W,20011105,PHILIPS ELECTRONICS (KON) NV,1275715000,7016809,27.99,NL0000009538,NLD,3600,200111,0.006924627
8546,01W,20011106,PHILIPS ELECTRONICS (KON) NV,1275715000,7574144,27.75,NL0000009538,NLD,3600,200111,0.001141865
8546,01W,20011107,PHILIPS ELECTRONICS (KON) NV,1275715000,7549800,28.5,NL0000009538,NLD,3600,200111,0.003485627
8546,01W,20011108,PHILIPS ELECTRONICS (KON) NV,1275715000,9411260,29.7,NL0000009538,NLD,3600,200111,0.00429316
8546,01W,20011109,PHILIPS ELECTRONICS (KON) NV,1275715000,7794236,28.44,NL0000009538,NLD,3600,200111,0.005684174
8546,01W,20011112,PHILIPS ELECTRONICS (KON) NV,1275715000,8718593,27.07,NL0000009538,NLD,3600,200111,0.005804782
8546,01W,20011113,PHILIPS ELECTRONICS (KON) NV,1275715000,9038482,29.23,NL0000009538,NLD,3600,200111,0.008175785
8546,01W,20011114,PHILIPS ELECTRONICS (KON) NV,1275715000,11878290,29.95,NL0000009538,NLD,3600,200111,0.002023866
8546,01W,20011115,PHILIPS ELECTRONICS (KON) NV,1275715000,11522760,31.55,NL0000009538,NLD,3600,200111,0.004401129
8546,01W,20011116,PHILIPS ELECTRONICS (KON) NV,1275715000,7834218,32,NL0000009538,NLD,3600,200111,0.00179501
8546,01W,20011119,PHILIPS ELECTRONICS (KON) NV,1275715000,5929442,32.05,NL0000009538,NLD,3600,200111,0.000263104
8546,01W,20011120,PHILIPS ELECTRONICS (KON) NV,1275715000,7264774,30.74,NL0000009538,NLD,3600,200111,0.005866044
8546,01W,20011121,PHILIPS ELECTRONICS (KON) NV,1275715000,6834376,30.2,NL0000009538,NLD,3600,200111,0.002616302
8546,01W,20011122,PHILIPS ELECTRONICS (KON) NV,1275715000,2522772,31.25,NL0000009538,NLD,3600,200111,0.013318683
8546,01W,20011123,PHILIPS ELECTRONICS (KON) NV,1275715000,5417772,31.97,NL0000009538,NLD,3600,200111,0.004156896
8546,01W,20011126,PHILIPS ELECTRONICS (KON) NV,1275715000,7171823,32.6,NL0000009538,NLD,3600,200111,0.002694594
8546,01W,20011127,PHILIPS ELECTRONICS (KON) NV,1275715000,7563843,31.55,NL0000009538,NLD,3600,200111,0.004399947
8546,01W,20011128,PHILIPS ELECTRONICS (KON) NV,1275715000,8727580,30.41,NL0000009538,NLD,3600,200111,0.004295311
8546,01W,20011129,PHILIPS ELECTRONICS (KON) NV,1275715000,8854851,30.17,NL0000009538,NLD,3600,200111,0.000898369
8546,01W,20011130,PHILIPS ELECTRONICS (KON) NV,1275715000,6473084,30.5,NL0000009538,NLD,3600,200111,0.001671486
8546,01W,20011203,PHILIPS ELECTRONICS (KON) NV,1275715000,6400831,30.21,NL0000009538,NLD,3600,200112,0.001499723
8546,01W,20011204,PHILIPS ELECTRONICS (KON) NV,1275715000,6726034,31.25,NL0000009538,NLD,3600,200112,0.004947938
8546,01W,20011205,PHILIPS ELECTRONICS (KON) NV,1275715000,12998900,34.05,NL0000009538,NLD,3600,200112,0.006326075
8546,01W,20011206,PHILIPS ELECTRONICS (KON) NV,1275715000,13344950,34,NL0000009538,NLD,3600,200112,0.000110198
8546,01W,20011207,PHILIPS ELECTRONICS (KON) NV,1275715000,8745417,33.71,NL0000009538,NLD,3600,200112,0.000983691
8546,01W,20011210,PHILIPS ELECTRONICS (KON) NV,1275715000,8041080,32.56,NL0000009538,NLD,3600,200112,0.004392371
8546,01W,20011211,PHILIPS ELECTRONICS (KON) NV,1275715000,9179555,33.1,NL0000009538,NLD,3600,200112,0.001777232
8546,01W,20011212,PHILIPS ELECTRONICS (KON) NV,1275715000,10375650,32.51,NL0000009538,NLD,3600,200112,0.00174912
8546,01W,20011213,PHILIPS ELECTRONICS (KON) NV,1275715000,11618460,31.05,NL0000009538,NLD,3600,200112,0.004047088
8546,01W,20011214,PHILIPS ELECTRONICS (KON) NV,1275715000,5787798,30.75,NL0000009538,NLD,3600,200112,0.001685632
8546,01W,20011217,PHILIPS ELECTRONICS (KON) NV,1275715000,5646363,31.83,NL0000009538,NLD,3600,200112,0.006009223
8546,01W,20011218,PHILIPS ELECTRONICS (KON) NV,1275715000,6637166,32.3,NL0000009538,NLD,3600,200112,0.002192364
8546,01W,20011219,PHILIPS ELECTRONICS (KON) NV,1275715000,7969950,32.8,NL0000009538,NLD,3600,200112,0.001912672
8546,01W,20011220,PHILIPS ELECTRONICS (KON) NV,1275715000,5350544,31.3,NL0000009538,NLD,3600,200112,0.00895672
8546,01W,20011221,PHILIPS ELECTRONICS (KON) NV,1275715000,7101563,32.15,NL0000009538,NLD,3600,200112,0.003722923
8546,01W,20011224,PHILIPS ELECTRONICS (KON) NV,1275715000,635429,32.4,NL0000009538,NLD,3600,200112,0.012143055
8546,01W,20011227,PHILIPS ELECTRONICS (KON) NV,1275715000,3398935,33.34,NL0000009538,NLD,3600,200112,0.008295057
8546,01W,20011228,PHILIPS ELECTRONICS (KON) NV,1275715000,2345377,33.38,NL0000009538,NLD,3600,200112,0.00051093
8546,01W,20020102,PHILIPS ELECTRONICS (KON) NV,1275715000,5227738,33,NL0000009538,NLD,3600,200201,0.002202702
8546,01W,20020103,PHILIPS ELECTRONICS (KON) NV,1275715000,9458708,34.66,NL0000009538,NLD,3600,200201,0.005063464
8546,01W,20020104,PHILIPS ELECTRONICS (KON) NV,1275715000,9562586,34.07,NL0000009538,NLD,3600,200201,0.001810942
8546,01W,20020107,PHILIPS ELECTRONICS (KON) NV,1275715000,6817906,33.6,NL0000009538,NLD,3600,200201,0.00205167
8546,01W,20020108,PHILIPS ELECTRONICS (KON) NV,1275715000,9321454,33.65,NL0000009538,NLD,3600,200201,0.000159405
8546,01W,20020109,PHILIPS ELECTRONICS (KON) NV,1275715000,9886596,35,NL0000009538,NLD,3600,200201,0.003901386
8546,01W,20020110,PHILIPS ELECTRONICS (KON) NV,1275715000,12654990,33.31,NL0000009538,NLD,3600,200201,0.004009131
8546,01W,20020111,PHILIPS ELECTRONICS (KON) NV,1275715000,6754930,33.99,NL0000009538,NLD,3600,200201,0.002961672
8546,01W,20020114,PHILIPS ELECTRONICS (KON) NV,1275715000,8470646,32.81,NL0000009538,NLD,3600,200201,0.004245797
8546,01W,20020115,PHILIPS ELECTRONICS (KON) NV,1275715000,8196775,33.27,NL0000009538,NLD,3600,200201,0.001686794
8546,01W,20020116,PHILIPS ELECTRONICS (KON) NV,1275715000,7535874,31.9,NL0000009538,NLD,3600,200201,0.005698968
8546,01W,20020117,PHILIPS ELECTRONICS (KON) NV,1275715000,7663014,32.2,NL0000009538,NLD,3600,200201,0.00121581
8546,01W,20020118,PHILIPS ELECTRONICS (KON) NV,1275715000,6916726,32.1,NL0000009538,NLD,3600,200201,0.000450396
8546,01W,20020121,PHILIPS ELECTRONICS (KON) NV,1275715000,4506379,31.55,NL0000009538,NLD,3600,200201,0.003868438
8546,01W,20020122,PHILIPS ELECTRONICS (KON) NV,1275715000,6552568,31.55,NL0000009538,NLD,3600,200201,0
8546,01W,20020123,PHILIPS ELECTRONICS (KON) NV,1275715000,11289580,30.54,NL0000009538,NLD,3600,200201,0.002929372
8546,01W,20020124,PHILIPS ELECTRONICS (KON) NV,1275715000,10222270,31.85,NL0000009538,NLD,3600,200201,0.004023597
8546,01W,20020125,PHILIPS ELECTRONICS (KON) NV,1275715000,5236373,31.8,NL0000009538,NLD,3600,200201,0.00030027
8546,01W,20020128,PHILIPS ELECTRONICS (KON) NV,1275715000,5157247,32.42,NL0000009538,NLD,3600,200201,0.003708179
8546,01W,20020129,PHILIPS ELECTRONICS (KON) NV,1275715000,6235089,32.3,NL0000009538,NLD,3600,200201,0.000595849
8546,01W,20020130,PHILIPS ELECTRONICS (KON) NV,1275715000,8389666,31.3,NL0000009538,NLD,3600,200201,0.003808123
8546,01W,20020131,PHILIPS ELECTRONICS (KON) NV,1275715000,5763615,31.58,NL0000009538,NLD,3600,200201,0.001538335
8546,01W,20020201,PHILIPS ELECTRONICS (KON) NV,1275715000,5429773,31.77,NL0000009538,NLD,3600,200202,0.001101424
8546,01W,20020204,PHILIPS ELECTRONICS (KON) NV,1275715000,6413254,30.9,NL0000009538,NLD,3600,200202,0.00439018
8546,01W,20020205,PHILIPS ELECTRONICS (KON) NV,1275715000,10329850,30.05,NL0000009538,NLD,3600,200202,0.002738296
8546,01W,20020206,PHILIPS ELECTRONICS (KON) NV,1275715000,9731293,29.4,NL0000009538,NLD,3600,200202,0.002271933
8546,01W,20020207,PHILIPS ELECTRONICS (KON) NV,1275715000,15825530,30.17,NL0000009538,NLD,3600,200202,0.001612713
8546,01W,20020208,PHILIPS ELECTRONICS (KON) NV,1275715000,8190636,29.35,NL0000009538,NLD,3600,200202,0.00341105
8546,01W,20020211,PHILIPS ELECTRONICS (KON) NV,1275715000,6100111,30.32,NL0000009538,NLD,3600,200202,0.005244509
8546,01W,20020212,PHILIPS ELECTRONICS (KON) NV,1275715000,7044155,30.7,NL0000009538,NLD,3600,200202,0.00175718
8546,01W,20020213,PHILIPS ELECTRONICS (KON) NV,1275715000,7152697,31.45,NL0000009538,NLD,3600,200202,0.00333404
8546,01W,20020214,PHILIPS ELECTRONICS (KON) NV,1275715000,11468150,32.32,NL0000009538,NLD,3600,200202,0.002347224
8546,01W,20020215,PHILIPS ELECTRONICS (KON) NV,1275715000,6461107,30.95,NL0000009538,NLD,3600,200202,0.006850984
8546,01W,20020218,PHILIPS ELECTRONICS (KON) NV,1275715000,2917060,30.66,NL0000009538,NLD,3600,200202,0.003242504
8546,01W,20020219,PHILIPS ELECTRONICS (KON) NV,1275715000,5277636,30.01,NL0000009538,NLD,3600,200202,0.004104005
8546,01W,20020220,PHILIPS ELECTRONICS (KON) NV,1275715000,10554770,29.39,NL0000009538,NLD,3600,200202,0.00199868
8546,01W,20020221,PHILIPS ELECTRONICS (KON) NV,1275715000,8512876,29.41,NL0000009538,NLD,3600,200202,7.98838E-05
8546,01W,20020222,PHILIPS ELECTRONICS (KON) NV,1275715000,9152918,28.2,NL0000009538,NLD,3600,200202,0.004687882
8546,01W,20020225,PHILIPS ELECTRONICS (KON) NV,1275715000,6787761,28.45,NL0000009538,NLD,3600,200202,0.001294587
8546,01W,20020226,PHILIPS ELECTRONICS (KON) NV,1275715000,7626600,29.15,NL0000009538,NLD,3600,200202,0.00314868
8546,01W,20020227,PHILIPS ELECTRONICS (KON) NV,1275715000,6327044,30,NL0000009538,NLD,3600,200202,0.004478131
8546,01W,20020228,PHILIPS ELECTRONICS (KON) NV,1275715000,6853815,30.2,NL0000009538,NLD,3600,200202,0.000966253
8546,01W,20020301,PHILIPS ELECTRONICS (KON) NV,1275715000,6324438,30.7,NL0000009538,NLD,3600,200203,0.002575192
8546,01W,20020304,PHILIPS ELECTRONICS (KON) NV,1275715000,11283770,32.69,NL0000009538,NLD,3600,200203,0.005394907
8546,01W,20020305,PHILIPS ELECTRONICS (KON) NV,1275715000,9405271,32.75,NL0000009538,NLD,3600,200203,0.000194791
8546,01W,20020306,PHILIPS ELECTRONICS (KON) NV,1275715000,6410929,32.83,NL0000009538,NLD,3600,200203,0.0003801
8546,01W,20020307,PHILIPS ELECTRONICS (KON) NV,1275715000,8160401,33.6,NL0000009538,NLD,3600,200203,0.002808277
8546,01W,20020308,PHILIPS ELECTRONICS (KON) NV,1275715000,7716693,34.1,NL0000009538,NLD,3600,200203,0.001900135
8546,01W,20020311,PHILIPS ELECTRONICS (KON) NV,1275715000,7599248,33.48,NL0000009538,NLD,3600,200203,0.002436888
8546,01W,20020312,PHILIPS ELECTRONICS (KON) NV,1275715000,7196689,32.83,NL0000009538,NLD,3600,200203,0.002751121
8546,01W,20020313,PHILIPS ELECTRONICS (KON) NV,1275715000,8698188,32.19,NL0000009538,NLD,3600,200203,0.002285758
8546,01W,20020314,PHILIPS ELECTRONICS (KON) NV,1275715000,4872154,32.6,NL0000009538,NLD,3600,200203,0.00258134
8546,01W,20020315,PHILIPS ELECTRONICS (KON) NV,1275715000,7330141,33.2,NL0000009538,NLD,3600,200203,0.002465476
8546,01W,20020318,PHILIPS ELECTRONICS (KON) NV,1275715000,5024392,33.49,NL0000009538,NLD,3600,200203,0.001723453
8546,01W,20020319,PHILIPS ELECTRONICS (KON) NV,1275715000,6682058,34.13,NL0000009538,NLD,3600,200203,0.002806296
8546,01W,20020320,PHILIPS ELECTRONICS (KON) NV,1275715000,6795437,32.86,NL0000009538,NLD,3600,200203,0.005687465
8546,01W,20020321,PHILIPS ELECTRONICS (KON) NV,1275715000,5373345,32.52,NL0000009538,NLD,3600,200203,0.001945735
8546,01W,20020322,PHILIPS ELECTRONICS (KON) NV,1275715000,3464204,32.99,NL0000009538,NLD,3600,200203,0.004112558
8546,01W,20020325,PHILIPS ELECTRONICS (KON) NV,1275715000,4311943,32.65,NL0000009538,NLD,3600,200203,0.002415031
8546,01W,20020326,PHILIPS ELECTRONICS (KON) NV,1275715000,7276102,33.2,NL0000009538,NLD,3600,200203,0.002276805
8546,01W,20020327,PHILIPS ELECTRONICS (KON) NV,1275715000,7365798,33.8,NL0000009538,NLD,3600,200203,0.002409987
8546,01W,20020328,PHILIPS ELECTRONICS (KON) NV,1275715000,7547546,34.97,NL0000009538,NLD,3600,200203,0.004432865
8546,01W,20020402,PHILIPS ELECTRONICS (KON) NV,1275715000,7243567,34.75,NL0000009538,NLD,3600,200204,0.000874008
8546,01W,20020403,PHILIPS ELECTRONICS (KON) NV,1275715000,6965500,34.86,NL0000009538,NLD,3600,200204,0.000453015
8546,01W,20020404,PHILIPS ELECTRONICS (KON) NV,1275715000,6789707,33.88,NL0000009538,NLD,3600,200204,0.004260216
8546,01W,20020405,PHILIPS ELECTRONICS (KON) NV,1275715000,3823320,33.5,NL0000009538,NLD,3600,200204,0.002966867
8546,01W,20020408,PHILIPS ELECTRONICS (KON) NV,1275715000,10017530,31.7,NL0000009538,NLD,3600,200204,0.005668297
8546,01W,20020409,PHILIPS ELECTRONICS (KON) NV,1275715000,6507078,32.03,NL0000009538,NLD,3600,200204,0.001583328
8546,01W,20020410,PHILIPS ELECTRONICS (KON) NV,1275715000,8393552,31.85,NL0000009538,NLD,3600,200204,0.000673313
8546,01W,20020411,PHILIPS ELECTRONICS (KON) NV,1275715000,7255671,31.6,NL0000009538,NLD,3600,200204,0.001090374
8546,01W,20020412,PHILIPS ELECTRONICS (KON) NV,1275715000,3931163,31.6,NL0000009538,NLD,3600,200204,0
8546,01W,20020415,PHILIPS ELECTRONICS (KON) NV,1275715000,4473566,32.3,NL0000009538,NLD,3600,200204,0.004844419
8546,01W,20020416,PHILIPS ELECTRONICS (KON) NV,1275715000,23505830,34.78,NL0000009538,NLD,3600,200204,0.003033518
8546,01W,20020417,PHILIPS ELECTRONICS (KON) NV,1275715000,11874370,35.4,NL0000009538,NLD,3600,200204,0.001474952
8546,01W,20020418,PHILIPS ELECTRONICS (KON) NV,1275715000,12473430,34.7,NL0000009538,NLD,3600,200204,0.001617271
8546,01W,20020419,PHILIPS ELECTRONICS (KON) NV,1275715000,6913426,35.01,NL0000009538,NLD,3600,200204,0.001280785
8546,01W,20020422,PHILIPS ELECTRONICS (KON) NV,1316070392,7230849,34.41,NL0000009538,NLD,3600,200204,0.002411445
8546,01W,20020423,PHILIPS ELECTRONICS (KON) NV,1316070392,7086102,35.03,NL0000009538,NLD,3600,200204,0.002497722
8546,01W,20020424,PHILIPS ELECTRONICS (KON) NV,1316070392,6835264,34.97,NL0000009538,NLD,3600,200204,0.000251015
8546,01W,20020425,PHILIPS ELECTRONICS (KON) NV,1316070392,10206740,33.9,NL0000009538,NLD,3600,200204,0.00309241
8546,01W,20020426,PHILIPS ELECTRONICS (KON) NV,1316070392,6183566,33.61,NL0000009538,NLD,3600,200204,0.001395374
8546,01W,20020429,PHILIPS ELECTRONICS (KON) NV,1316070392,6732088,33.94,NL0000009538,NLD,3600,200204,0.001444283
8546,01W,20020430,PHILIPS ELECTRONICS (KON) NV,1316070392,4696961,34.27,NL0000009538,NLD,3600,200204,0.002050137
8546,01W,20020502,PHILIPS ELECTRONICS (KON) NV,1316070392,7260267,34.31,NL0000009538,NLD,3600,200205,0.000160578
8546,01W,20020503,PHILIPS ELECTRONICS (KON) NV,1316070392,14323660,31.65,NL0000009538,NLD,3600,200205,0.005867511
8546,01W,20020506,PHILIPS ELECTRONICS (KON) NV,1316070392,4690896,32.15,NL0000009538,NLD,3600,200205,0.003315379
8546,01W,20020507,PHILIPS ELECTRONICS (KON) NV,1316070392,11319110,31.8,NL0000009538,NLD,3600,200205,0.000972363
8546,01W,20020508,PHILIPS ELECTRONICS (KON) NV,1316070392,7831646,33.29,NL0000009538,NLD,3600,200205,0.005715042
8546,01W,20020509,PHILIPS ELECTRONICS (KON) NV,1316070392,3842394,33.5,NL0000009538,NLD,3600,200205,0.001631446
8546,01W,20020510,PHILIPS ELECTRONICS (KON) NV,1316070392,3984493,33.04,NL0000009538,NLD,3600,200205,0.003494176
8546,01W,20020513,PHILIPS ELECTRONICS (KON) NV,1316070392,5915364,33.26,NL0000009538,NLD,3600,200205,0.001118199
8546,01W,20020514,PHILIPS ELECTRONICS (KON) NV,1316070392,8403803,34.84,NL0000009538,NLD,3600,200205,0.005396387
8546,01W,20020515,PHILIPS ELECTRONICS (KON) NV,1316070392,8097119,35.05,NL0000009538,NLD,3600,200205,0.000739947
8546,01W,20020516,PHILIPS ELECTRONICS (KON) NV,1316070392,8873021,35.1,NL0000009538,NLD,3600,200205,0.000160543
8546,01W,20020517,PHILIPS ELECTRONICS (KON) NV,1316070392,9984602,35.3,NL0000009538,NLD,3600,200205,0.000567446
8546,01W,20020520,PHILIPS ELECTRONICS (KON) NV,1316070392,3474819,35.06,NL0000009538,NLD,3600,200205,0.001970004
8546,01W,20020521,PHILIPS ELECTRONICS (KON) NV,1316070392,7452756,34.5,NL0000009538,NLD,3600,200205,0.002177971
8546,01W,20020522,PHILIPS ELECTRONICS (KON) NV,1316070392,6702020,34.25,NL0000009538,NLD,3600,200205,0.001089115
8546,01W,20020523,PHILIPS ELECTRONICS (KON) NV,1316070392,8220655,34.38,NL0000009538,NLD,3600,200205,0.000459972
8546,01W,20020524,PHILIPS ELECTRONICS (KON) NV,1316070392,7305036,34.35,NL0000009538,NLD,3600,200205,0.000119556
8546,01W,20020527,PHILIPS ELECTRONICS (KON) NV,1316070392,3348432,34.15,NL0000009538,NLD,3600,200205,0.001749032
8546,01W,20020528,PHILIPS ELECTRONICS (KON) NV,1316070392,5042334,34.07,NL0000009538,NLD,3600,200205,0.000465679
8546,01W,20020529,PHILIPS ELECTRONICS (KON) NV,1316070392,4526139,34.22,NL0000009538,NLD,3600,200205,0.000968464
8546,01W,20020530,PHILIPS ELECTRONICS (KON) NV,1316070392,16761170,32.1,NL0000009538,NLD,3600,200205,0.003940275
8546,01W,20020531,PHILIPS ELECTRONICS (KON) NV,1316070392,7874393,33.34,NL0000009538,NLD,3600,200205,0.004723229
8546,01W,20020603,PHILIPS ELECTRONICS (KON) NV,1316070392,4140174,32.15,NL0000009538,NLD,3600,200206,0.008940203
8546,01W,20020604,PHILIPS ELECTRONICS (KON) NV,1316070392,9166073,30.75,NL0000009538,NLD,3600,200206,0.004967062
8546,01W,20020605,PHILIPS ELECTRONICS (KON) NV,1316070392,6827574,30.38,NL0000009538,NLD,3600,200206,0.001783806
8546,01W,20020606,PHILIPS ELECTRONICS (KON) NV,1316070392,9097731,30.6,NL0000009538,NLD,3600,200206,0.000790257
8546,01W,20020607,PHILIPS ELECTRONICS (KON) NV,1316070392,14186380,28.6,NL0000009538,NLD,3600,200206,0.004929381
8546,01W,20020610,PHILIPS ELECTRONICS (KON) NV,1316070392,6049155,29.05,NL0000009538,NLD,3600,200206,0.002560776
8546,01W,20020611,PHILIPS ELECTRONICS (KON) NV,1316070392,10155160,30.27,NL0000009538,NLD,3600,200206,0.003968813
8546,01W,20020612,PHILIPS ELECTRONICS (KON) NV,1316070392,8779728,29.01,NL0000009538,NLD,3600,200206,0.004946998
8546,01W,20020613,PHILIPS ELECTRONICS (KON) NV,1316070392,8722688,28.31,NL0000009538,NLD,3600,200206,0.002834705
8546,01W,20020614,PHILIPS ELECTRONICS (KON) NV,1316070392,13795950,27.35,NL0000009538,NLD,3600,200206,0.002544265
8546,01W,20020617,PHILIPS ELECTRONICS (KON) NV,1316070392,5979699,29.1,NL0000009538,NLD,3600,200206,0.010056937
8546,01W,20020618,PHILIPS ELECTRONICS (KON) NV,1316070392,8981226,29.29,NL0000009538,NLD,3600,200206,0.000722268
8546,01W,20020619,PHILIPS ELECTRONICS (KON) NV,1316070392,10669580,28.39,NL0000009538,NLD,3600,200206,0.002971186
8546,01W,20020620,PHILIPS ELECTRONICS (KON) NV,1316070392,10059430,27.25,NL0000009538,NLD,3600,200206,0.004158771
8546,01W,20020621,PHILIPS ELECTRONICS (KON) NV,1316070392,10360540,26.55,NL0000009538,NLD,3600,200206,0.002544785
8546,01W,20020624,PHILIPS ELECTRONICS (KON) NV,1316070392,8701234,25.58,NL0000009538,NLD,3600,200206,0.004358031
8546,01W,20020625,PHILIPS ELECTRONICS (KON) NV,1316070392,8739992,27.05,NL0000009538,NLD,3600,200206,0.006217833
8546,01W,20020626,PHILIPS ELECTRONICS (KON) NV,1316070392,11648700,25.92,NL0000009538,NLD,3600,200206,0.003742536
